artikel_id;udbud_id;url;udd6;Titel;Educational_Category;displaydocclass;kaldenavn;hovedinst;hovedinsttx;instkommune;instkommunetx;instregion;instregiontx;afbrud_statusaar;afbrud_n;afbrud;afbrud_aggr;timetal_statusaar;timetal_OfSupervision;timetal_WithFewStudents;timetal_WithManyStudents;branche_statusaar;branche_n;branchepct1;branchepct2;branchepct3;branchepct4;branchepctprivat1;branchepctprivat2;branchepctprivat3;branchepctprivat4;branchetxt1;branchetxt2;branchetxt3;branchetxt4;offt_privat;ledighed_nyudd_statusaar;ledighed_nyudd_n;ledighed_nyudd;ledighed_nyudd_aggr;maanedloen_nyudd_statusaar;maanedloen_nyudd_n;maanedloen_nyudd;maanedloenp25_nyudd;maanedloenp75_nyudd;maanedloen_nyudd_aggr;ledighed_10aar_statusaar;ledighed_10aar_n;ledighed_10aar;ledighed_10aar_aggr;maanedloen_10aar_statusaar;maanedloen_10aar_n;maanedloen_10aar;maanedloenp25_10aar;maanedloenp75_10aar;maanedloen_10aar_aggr;studbesvarelser_antal;studbesvarelser_pct;fagligmiljo_statusaar;fagligmiljo_n;fagligmiljo_ntotal;fagligmiljo_likert;fagligtmotivation_statusaar;fagligtmotivation_n;fagligtmotivation_ntotal;fagligtmotivation_likert;medstuderende_n;medstuderende_ntotal;medstuderende_likert;medstuderende_statusaar;socialtmiljo_statusaar;socialtmiljo_n;socialtmiljo_ntotal;socialtmiljo_likert;socialtmotivation_statusaar;socialtmotivation_n;socialtmotivation_ntotal;socialtmotivation_likert;tidsforbrug_p50;tidsforbrug_undv_pct;tidsforbrug_n;tidsforbrug_arbejde;tidsforbrug_arbejde_n;tidsforbrug_studjob_pct;udb_undervisning_statusaar;udbytte_undervisning_n;udbytte_undervisning_ntotal;udbytte_undervisning_likert;uddaktivitet_opgaver_pct;uddaktivitet_praktik_pct;uddaktivitet_statusaar;uddaktivitet_udlandsophold_pct;uddaktivitet_undervisning_pct;und_engagerede_statusaar;undervisere_engagerede_n;undervisere_engagerede_ntotal;undervisere_engagerede_likert;und_feedback_statusaar;undervisere_feedback_n;undervisere_feedback_ntotal;undervisere_feedback_likert;und_hjaelp_statusaar;undervisere_hjaelp_n;undervisere_hjaelp_ntotal;undervisere_hjaelp_likert;und_kontakt_statusaar;undervisere_kontakt_n;undervisere_kontakt_ntotal;undervisere_kontakt_likert;undervisningsform_statusaar;undervisningsform_n;undervisningsform_p1;undervisningsform_p2;undervisningsform_p3;undervisningsform_p4;undervisningsform_p5;ensom_statusaar;ensom_n;ensom_ntotal;ensom_likert;ensom_altid;ensom_ofte;ensom_nogle;ensom_sjaeldent;ensom_aldrig;stress_daglig_statusaar;stress_daglig_n;stress_daglig_ntotal;stress_daglig_likert;stress_daglig_altid;stress_daglig_ofte;stress_daglig_nogle;stress_daglig_sjaeldent;stress_daglig_aldrig;tilpas_statusaar;tilpas_n;tilpas_ntotal;tilpas_likert;dimbesvarelser_antal;dimbesvarelser_pct;foerstejob_statusaar;foerstejob_n;foerstejob1pct;foerstejob1tx;foerstejob2pct;foerstejob2tx;foerstejob3pct;foerstejob3tx;foerstejob4pct;foerstejob4tx;arbejdsform_statusaar;arbejdsform_n;arbejdsform_fastedagtimer_pct;arbejdsform_faste_aften_nat_pct;arbejdsform_fleksible_pct;arbejdsform_skiftende_pct;arbejdsform_tilretteselv_pct;arbejdsform_andet_pct;arbejdsform_andet_pct2;arbejdstid_statusaar;arbejdstid_n;arbejdstid_timer;jobskabende_statusaar;jobskabende_n;jobskabende_p1;jobskabende_p2;jobskabende_p3;jobskabende_p4;jobskabende_p5;kompetencerudd_statusaar;kompetencerudd_n;kompetencerudd_p1;kompetencerudd_p2;kompetencerudd_p3;kompetencerudd_p4;kompetencerudd_p5;rel_over_udd_job_statusaar;relevans_overens_udd_job_n;relevans_overens_udd_job_ntotal;relevans_overens_udd_job_likert;ruster_til_job_statusaar;ruster_til_job_n;ruster_til_job_ntotal;ruster_til_job_likert;udlandet_statusaar;udlandet_n;udlandet_dk25_pct;udlandet_dk_pct;udlandet_udlandet_pct;hyppigsteid1;hyppigsteid2;hyppigsteid3;hyppigstepct1;hyppigstepct2;hyppigstepct3;hyppigstetx1;hyppigstetx2;hyppigstetx3;hyppigste_statusaar;hyppigste_n;ivaerksaetteri_statusaar;ivaerksaetteri_n;ivaerksaetteri
udb2-edesigner;621415;www.ug.dk/uddannelser/erhvervsakademiuddannelser/designfagliveakademiuddannelser/entreprenoerskab-og-design;513,700,557,300,557,000;Entreprenørskab og design;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;621413;IBA Erhvervsakademi Kolding;621;Kolding;1083;Syddanmark;201910-202209;99;10;;E2021/F2022;37;283;0;201911-202111;174;32;16;9;43;100;100;44;86;Handel;Videnservice;Sundhed og socialvæsen;Øvrige brancher;89;201904-202212;72;14;;201901-202112;24;18.5;9.3;26.55;;Ingen data;;;;Ingen data;;;;;;27;48;202110-202112;27;27;4,26;202110-202112;27;27;4,48;27;27;4,19;202110-202112;202110-202112;27;27;4,41;202110-202112;27;27;4,37;40;71;27;10;18;87;202110-202112;27;27;4,15;12,5;12,5;E2021/F2022;0;75;202110-202112;27;27;4,67;202110-202112;27;27;4,15;202110-202112;27;27;4,22;202110-202112;26;27;4,15;202110-202112;27;Projektarbejde (både individuelt og i grupper);Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;202110-202112;27;27;4,11;0;4;22;33;41;202110-202112;26;27;3,73;0;12;35;23;31;202110-202112;27;27;4,26;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-edesigner;999999;www.ug.dk/uddannelser/erhvervsakademiuddannelser/designfagliveakademiuddannelser/entreprenoerskab-og-design;513,700,557,300,557,000;Entreprenørskab og design;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;353;9;;E2021/F2022;21;206;109;201911-202111;656;28;14;10;48;100;100;25;90;Handel;Videnservice;Sundhed og socialvæsen;Øvrige brancher;88;201904-202212;269;11;;201901-202112;82;20.5;11.1;26.3;;Ingen data;;;;Ingen data;;;;;;127;55;202110-202112;125;127;4,05;202110-202112;126;127;4,14;127;127;3,74;202110-202112;202110-202112;126;127;4,16;202110-202112;126;127;4,08;39;66;123;15;100;90;202110-202112;127;127;4,02;12,5;12,5;E2021/F2022;0;75;202110-202112;127;127;4,56;202110-202112;127;127;3,71;202110-202112;124;127;4;202110-202112;123;127;3,99;202110-202112;127;Projektarbejde (både individuelt og i grupper);Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;202110-202112;126;127;3,74;1;10;31;30;28;202110-202112;125;127;3,55;1;18;33;23;26;202110-202112;127;127;4,06;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-ergoterapeut;101627;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;219417;Københavns Professionshøjskole;101;København;1084;Hovedstaden;201910-202209;430;17;;E2021/F2022;30;98;163;201911-202111;6553;83;7;2;8;9;16;2;83;Sundhed og socialvæsen;Undervisning;Offentlig administration, forsvar og politi;Øvrige brancher;16;201904-202212;304;5;;201901-202112;187;27.4;25.3;30;;201904-202212;265;3;;201901-202112;148;31.95;28.05;34.45;;156;36;202110-202112;156;156;4,18;202110-202112;155;156;4,15;155;156;3,85;202110-202112;202110-202112;155;156;3,99;202110-202112;153;156;3,9;42;59;151;10;103;90;202110-202112;156;156;3,96;9,52;20;E2021/F2022;0;70,48;202110-202112;153;156;4,37;202110-202112;156;156;3,72;202110-202112;155;156;4;202110-202112;151;156;4,22;202110-202112;156;Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);Klasseundervisning (holdundervisning);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);202110-202112;152;156;3,85;1;9;25;35;30;202110-202112;154;156;3,61;2;14;28;32;23;202110-202112;156;156;4,07;53;29;202110-202112;53;81;Jeg søgte og blev ansat efter et stillingsopslag;6;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;6;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;4;Andet;202110-202112;53;45;2;30;4;13;6;11;202110-202112;53;36;202110-202112;53;Jeg har den uddannelse, som er en forudsætning for jobbet;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;De kompetencer, jeg fik fra uddannelsen;Studiejob;Karriererelateret vejledning, kursus og seminar mm.;202110-202112;53;Menneskelige kompetencer;Evnen til at samarbejde;Anvendelse af teori og metode inden for mit fagområde;Praktiske færdigheder;Omsætte teori til praksis;202110-202112;53;53;3,6;202110-202112;53;53;3,77;202110-202112;53;0;100;0;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;370403;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;340401;Professionshøjskolen Absalon;370;Næstved;1085;Sjælland;201910-202209;189;15;;E2021/F2022;6;217;54;201911-202111;2882;81;7;3;9;8;10;22;73;Sundhed og socialvæsen;Undervisning;Rejsebureauer, rengøring og anden operationel service;Øvrige brancher;15;201904-202212;133;4;;201901-202112;76;26.15;23.75;29.15;;201904-202212;105;2;;201901-202112;50;31.15;26;34.5;;132;60;202110-202112;132;132;3,98;202110-202112;129;132;3,98;130;132;3,54;202110-202112;202110-202112;131;132;3,73;202110-202112;131;132;3,76;38;59;123;13;77;90;202110-202112;130;132;3,83;9,52;20;E2021/F2022;0;70,48;202110-202112;131;132;4,15;202110-202112;130;132;3,59;202110-202112;129;132;3,76;202110-202112;129;132;3,78;202110-202112;132;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Forelæsninger;202110-202112;132;132;3,94;1;11;25;21;42;202110-202112;130;132;3,59;4;12;31;27;26;202110-202112;132;132;3,9;28;34;202110-202112;28;64;Jeg søgte og blev ansat efter et stillingsopslag;11;Jeg fik job gennem mit netværk;11;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;7;Jeg blev headhuntet;202110-202112;28;39;4;11;7;36;4;14;202110-202112;28;35;202110-202112;28;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Studiejob;202110-202112;28;Menneskelige kompetencer;Anvendelse af teori og metode inden for mit fagområde;Praktiske færdigheder;Evnen til at samarbejde;Formidlingsevner;202110-202112;28;28;3,39;202110-202112;27;28;3,96;202110-202112;28;0;93;7;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;515403;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;561423;Professionshøjskolen UC Syddanmark;510;Haderslev;1083;Syddanmark;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;561406;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;561423;Professionshøjskolen UC Syddanmark;561;Esbjerg;1083;Syddanmark;201910-202209;172;17;;E2021/F2022;13;239;0;201911-202111;1644;85;3;3;9;7;22;43;80;Sundhed og socialvæsen;Undervisning;Rejsebureauer, rengøring og anden operationel service;Øvrige brancher;15;201904-202212;137;8;;201901-202112;83;25.3;22.9;28.2;;201904-202212;97;2;;201901-202112;39;28.9;20.6;32.7;;78;39;202110-202112;77;78;4,04;202110-202112;77;78;4,12;77;78;3,66;202110-202112;202110-202112;77;78;4,09;202110-202112;77;78;4,17;40;57;76;12;43;84;202110-202112;77;78;3,82;9,52;20;E2021/F2022;0;70,48;202110-202112;77;78;4,13;202110-202112;77;78;3,35;202110-202112;75;78;3,77;202110-202112;75;78;3,91;202110-202112;78;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;202110-202112;77;78;3,99;3;5;25;26;42;202110-202112;76;78;3,76;1;9;36;20;34;202110-202112;77;78;4,01;40;42;202110-202112;40;78;Jeg søgte og blev ansat efter et stillingsopslag;8;Andet;5;Jeg fik job gennem mit netværk;5;Jeg søgte uopfordret;202110-202112;40;8;3;25;38;25;3;13;202110-202112;40;34;202110-202112;40;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Andet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);202110-202112;40;Menneskelige kompetencer;Evnen til at samarbejde;Praktiske færdigheder;Anvendelse af teori og metode inden for mit fagområde;Analytiske kompetencer;202110-202112;39;40;3,62;202110-202112;40;40;3,58;202110-202112;40;0;100;0;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;280696;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;630401;UCL Erhvervsakademi og Professionshøjskole;461;Odense;1083;Syddanmark;201910-202209;249;14;;E2021/F2022;9;213;64;201911-202111;3651;85;6;2;7;7;29;1;79;Sundhed og socialvæsen;Undervisning;Offentlig administration, forsvar og politi;Øvrige brancher;13;201904-202212;188;6;;201901-202112;104;26.85;24.4;29.4;;201904-202212;148;2;;201901-202112;91;29.7;26.7;33.1;;179;70;202110-202112;179;179;4;202110-202112;178;179;4,05;177;179;3,67;202110-202112;202110-202112;179;179;3,97;202110-202112;177;179;3,95;41;73;178;10;109;83;202110-202112;178;179;3,93;9,52;17,86;E2021/F2022;0;72,62;202110-202112;178;179;4,33;202110-202112;177;179;3,86;202110-202112;176;179;3,97;202110-202112;175;179;4,02;202110-202112;179;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;Projektarbejde (både individuelt og i grupper);202110-202112;179;179;3,85;0;8;25;42;26;202110-202112;178;179;3,53;4;14;33;23;26;202110-202112;179;179;4,05;44;35;202110-202112;44;82;Jeg søgte og blev ansat efter et stillingsopslag;7;Jeg fik job gennem mit netværk;7;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;2;Andet;202110-202112;44;32;0;9;45;11;2;11;202110-202112;44;35;202110-202112;44;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Studiejob;Andet;202110-202112;44;Menneskelige kompetencer;Evnen til at samarbejde;Praktiske færdigheder;Anvendelse af teori og metode inden for mit fagområde;Omsætte teori til praksis;202110-202112;44;44;3,52;202110-202112;44;44;3,68;202110-202112;44;0;98;2;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;661406;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;791413;Professionshøjskolen VIA University College;661;Holstebro;1082;Midtjylland;201910-202209;191;17;;E2021/F2022;20;217;16;201911-202111;4414;82;6;2;9;5;17;8;80;Sundhed og socialvæsen;Undervisning;Offentlig administration, forsvar og politi;Øvrige brancher;13;201904-202212;158;3;;201901-202112;90;26.15;23.2;28.5;;201904-202212;109;1;;201901-202112;57;28.8;21.5;32.1;;54;29;202110-202112;53;54;4,21;202110-202112;52;54;4,15;54;54;3,76;202110-202112;202110-202112;53;54;3,6;202110-202112;53;54;3,6;36;65;53;9;26;87;202110-202112;54;54;4,11;9,52;20;E2021/F2022;0;70,48;Ingen data;;;;Ingen data;;;;Ingen data;;;;202110-202112;54;54;4,31;202110-202112;54;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;202110-202112;54;54;3,65;0;15;31;28;26;202110-202112;53;54;3,49;0;13;47;17;23;202110-202112;54;54;4,06;35;34;202110-202112;35;60;Jeg søgte og blev ansat efter et stillingsopslag;11;Jeg søgte uopfordret;9;Andet;9;Jeg fik job gennem mit netværk;202110-202112;35;46;0;6;40;6;3;9;202110-202112;35;34;202110-202112;35;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Studiejob;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);202110-202112;35;Menneskelige kompetencer;Evnen til at samarbejde;Min evne til at arbejde struktureret og overholde deadlines;Omsætte teori til praksis;Anvendelse af teori og metode inden for mit fagområde;202110-202112;34;35;3,53;202110-202112;35;35;3,83;202110-202112;35;0;100;0;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;751446;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;791413;Professionshøjskolen VIA University College;751;Aarhus;1082;Midtjylland;201910-202209;385;14;;E2021/F2022;10;122;159;201911-202111;5296;85;5;2;9;6;21;100;59;Sundhed og socialvæsen;Undervisning;Handel;Øvrige brancher;13;201904-202212;295;7;;201901-202112;164;26.6;24;28.9;;201904-202212;180;1;;201901-202112;110;29.6;25.3;33.3;;89;23;202110-202112;89;89;3,88;202110-202112;88;89;3,89;89;89;3,65;202110-202112;202110-202112;87;89;3,67;202110-202112;86;89;3,93;34;56;89;6;47;89;202110-202112;89;89;3,92;9,52;20;E2021/F2022;0;70,48;Ingen data;;;;Ingen data;;;;Ingen data;;1;;202110-202112;87;89;4,05;202110-202112;89;Klasseundervisning (holdundervisning);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);Forelæsninger;Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;202110-202112;87;89;3,6;0;11;33;39;16;202110-202112;88;89;3,56;1;13;39;25;23;202110-202112;88;89;3,76;63;33;202110-202112;63;70;Jeg søgte og blev ansat efter et stillingsopslag;10;Jeg søgte uopfordret;6;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;5;Andet;202110-202112;63;29;3;13;41;11;3;17;202110-202112;63;35;202110-202112;63;Jeg har den uddannelse, som er en forudsætning for jobbet;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Studiejob;De kompetencer, jeg fik fra uddannelsen;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);202110-202112;63;Menneskelige kompetencer;Evnen til at samarbejde;Anvendelse af teori og metode inden for mit fagområde;Omsætte teori til praksis;Tværfaglige og projektorienterede kompetencer;202110-202112;63;63;3,49;202110-202112;63;63;3,44;202110-202112;63;0;98;2;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;851450;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;851454;Professionshøjskolen University College Nordjylland;851;Aalborg;1081;Nordjylland;201910-202209;243;12;;E2021/F2022;11;153;156;201911-202111;3415;87;4;3;7;6;9;33;64;Sundhed og socialvæsen;Undervisning;Rejsebureauer, rengøring og anden operationel service;Øvrige brancher;11;201904-202212;190;7;;201901-202112;111;26.4;23.9;28.2;;201904-202212;149;1;;201901-202112;83;31;26;33.6;;144;57;202110-202112;141;144;3,97;202110-202112;139;144;3,94;141;144;3,55;202110-202112;202110-202112;141;144;3,77;202110-202112;137;144;3,88;38,5;65;138;10;86;88;202110-202112;143;144;3,85;9,52;20;E2021/F2022;0;70,48;202110-202112;144;144;4,36;202110-202112;142;144;3,54;202110-202112;139;144;3,96;202110-202112;141;144;4,13;202110-202112;144;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);E-læring (eksempelvis fjernundervisning);202110-202112;141;144;3,68;2;11;30;30;26;202110-202112;141;144;3,41;6;18;30;22;24;202110-202112;143;144;3,73;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-ergoterapeut;999999;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/ergoterapeut;515300;Ergoterapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;1859;15;;E2021/F2022;14;180;87;201911-202111;27855;84;6;2;9;7;17;3;78;Sundhed og socialvæsen;Undervisning;Offentlig administration, forsvar og politi;Øvrige brancher;14;201904-202212;1405;6;;201901-202112;815;26.6;24;29;;201904-202212;1053;2;;201901-202112;578;30.3;26.1;33.7;;832;43;202110-202112;827;832;4,03;202110-202112;818;832;4,03;823;832;3,67;202110-202112;202110-202112;823;832;3,86;202110-202112;814;832;3,89;40;63;808;10;491;87;202110-202112;827;832;3,91;9,52;19,69;E2021/F2022;0;70,78;202110-202112;693;699;4,29;202110-202112;692;699;3,65;202110-202112;683;699;3,92;202110-202112;812;832;4,05;202110-202112;832;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Projektarbejde (både individuelt og i grupper);202110-202112;822;832;3,81;1;10;27;33;30;202110-202112;820;832;3,56;3;14;33;25;25;202110-202112;829;832;3,94;297;33;202110-202112;297;71;Jeg søgte og blev ansat efter et stillingsopslag;6;Jeg søgte uopfordret;5;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;5;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202110-202112;297;32;2;16;32;15;3;20;202110-202112;297;35;202110-202112;297;Jeg har den uddannelse, som er en forudsætning for jobbet;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;De kompetencer, jeg fik fra uddannelsen;Studiejob;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);202110-202112;297;Menneskelige kompetencer;Evnen til at samarbejde;Anvendelse af teori og metode inden for mit fagområde;Praktiske færdigheder;Omsætte teori til praksis;202110-202112;294;297;3,52;202110-202112;294;297;3,66;202110-202112;297;0;99;1;;;;;;;;;;Ingen data;;;;
udb2-filmfotograf;101458;www.ug.dk/uddannelser/andreerhvervsrettedeuddannelser/andrevideregaaendeuddannelser/filmuddannelser/filmfotograf;580100;Filmfotograf;Andre uddannelser;Kunstnerisk uddannelse;;101458;Den Danske Filmskole;101;København;1084;Hovedstaden;201910-202209;12;0;;Ingen data;;;;201911-202111;138;64;17;9;10;97;100;17;100;Information og kommunikation;Videnservice;Undervisning;Øvrige brancher;91;201904-202212;53;33;Institutionstal for undergruppe: Kunstneriske uddannelser, MVU;201901-202112;5;31.35;21.2;39.55;Institutionstal for undergruppe: Kunstneriske uddannelser, MVU;201904-202212;12;2;;201901-202112;5;36.15;20.15;46.35;Institutionstal for undergruppe: Kunstneriske uddannelser, MVU;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-filmfotograf;999999;www.ug.dk/uddannelser/andreerhvervsrettedeuddannelser/andrevideregaaendeuddannelser/filmuddannelser/filmfotograf;580100;Filmfotograf;Andre uddannelser;Kunstnerisk uddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;12;0;;Ingen data;;;;201911-202111;138;64;17;9;10;97;100;17;100;Information og kommunikation;Videnservice;Undervisning;Øvrige brancher;91;201904-202212;153;31;Landstal for undergruppe: Kunstneriske uddannelser, MVU;201901-202112;5;;;;;201904-202212;12;2;;201901-202112;5;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
